#FeatureID	ESTIMATED
G000009765	0.0143954
G000010605	0.0217414
G000091305	0.0694641
G000156435	0.0122432
G000158935	0.0115602
G000158955	0.0131067
G000163875	0.0111993
G000203835	0.0128489
G000204605	0.0112122
G000253235	0.0246926
G000317595	0.033482
G000331005	0.0156198
G000349325	0.0173854
G000376565	0.0154265
G000444875	0.0129134
G000497425	0.0187772
G000497445	0.0117793
G000716215	0.0151043
G000716675	0.0212774
G000716805	0.0161482
G000717025	0.0175529
G000718095	0.0216769
G000718315	0.0109802
G000718595	0.0212001
G000719335	0.0160708
G000719955	0.0131325
G000720455	0.0134804
G000720475	0.0149625
G000721105	0.0145759
G000721235	0.0105936
G000721275	0.0203624
G000725495	0.0156198
G000725795	0.0108642
G000830005	0.0229786
G000968255	0.0164317
G001005085	0.0134933
G001013905	0.0111735
G001278075	0.0217543
G001279725	0.0132227
G001279985	0.0127974
G001298575	0.0151816
G001418335	0.0128489
G001418465	0.0268449
G001418585	0.0158002
G001418655	0.0183133
G001419745	0.0257881
G001509795	0.0171792
G001511815	0.0160064
G001513975	0.0173467
G001514045	0.0134546
G001611795	0.0136866
G001646665	0.0243704
G001654495	0.0138155
G001660045	0.0130294
G001693675	0.0110576
G001746425	0.0142408
G001750785	0.0148852
G001905365	0.0228497
