#FeatureID	ESTIMATED
G000009765	0.0152653
G000010605	0.0154857
G000091305	0.0170724
G000156435	0.0197317
G000158935	0.0399924
G000158955	0.0340126
G000163875	0.233872
G000203835	0.0202166
G000317595	0.0164553
G000331005	0.015471
G000349325	0.0205398
G000376565	0.0260347
G000444875	0.0151037
G000497445	0.0131202
G000716675	0.0119742
G000716805	0.014751
G000718095	0.015089
G000718315	0.013561
G000719955	0.0116363
G000721105	0.0249622
G000721235	0.0359079
G000725495	0.0159999
G000725795	0.0117685
G000830005	0.0119301
G000968255	0.0151037
G001005085	0.0170283
G001013905	0.017043
G001279985	0.016617
G001298575	0.0175573
G001418335	0.0267252
G001418415	0.0152359
G001418465	0.0134581
G001418475	0.0157207
G001418585	0.0202606
G001418655	0.018145
G001419695	0.0119448
G001419745	0.0151183
G001509795	0.0254176
G001511815	0.018953
G001514045	0.0203635
G001660045	0.0167933
G001905365	0.0285618
