#FeatureID	ESTIMATED
G000011405	0.0282425
G000014605	0.0282221
G000017785	0.0292333
G000019285	0.0269453
G000153845	0.0283651
G000168775	0.0288656
G000262205	0.0156789
G000313385	0.0291618
G000478845	0.0285796
G000524575	0.0237176
G000681495	0.0289167
G000742095	0.0194582
G000833335	0.0287328
G001042525	0.0153827
G001042545	0.0153725
G001412545	0.0237789
G001574475	0.029458
G001574485	0.0292742
G001574495	0.0296521
G001574565	0.0295295
G001574585	0.0294376
G001574605	0.0293865
G001574635	0.0287124
G001574655	0.0289575
G001574675	0.0291414
G001574695	0.0293661
G001574705	0.0295397
G001574735	0.0290086
G001574775	0.0292129
G001574785	0.0291925
G001574795	0.0296112
G001574865	0.0135748
G001574885	0.0252395
G001574945	0.0111234
G001611815	0.0292844
G001696935	0.0292333
G001696945	0.0244632
G001696955	0.0289473
