REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000250675	0.186391	0.36381	0.20420146067139205
G000308355	0.186034	0.349	0.19226071381047316
G000308495	0.193143	0.27366	0.22213998824641307
G000308515	0.196386	0.26295	0.23502998824641302
G000308595	0.184504	0.33241	0.19844178204662688
G000308615	0.193822	0.29675	0.22521111834298133
G000308635	0.190446	0.32035	0.2232314179878236
G000308655	0.192157	0.31583	0.22204141798782356
G000308675	0.1925	0.24722	0.22505998824641305
G000308695	0.17093	0.43309	0.17802041167993513
G000308715	0.184888	0.37741	0.19721146067139203
G000308755	0.183516	0.35382	0.19606146067139205
G000308795	0.187318	0.34211	0.1992907138104732
G000308835	0.197575	0.18252	0.21220146067139203
G000308855	0.193838	0.28842	0.22474930180379954
G000308875	0.183902	0.37272	0.20494733017177852
G000381925	0.196843	0.31647	0.22269288790276215
G000482385	0.200976	0.19659	0.258681460671392
G000523235	0.19292	0.30726	0.22515930180379956
G000719275	0.186037	0.3535	0.19507071381047317
G000720425	0.196662	0.28583	0.22538998824641304
G001182745	0.179293	0.35709	0.18988178204662687
G001612765	0.182354	0.35069	0.19926146067139203
G001613465	0.183591	0.348	0.20406146067139205
G001613505	0.193774	0.3059	0.21796930180379953
G001865855	0.191983	0.2997	0.2258614179878236
G001886715	0.188505	0.32761	0.21099071381047316
