#FeatureID	ESTIMATED
G000010525	0.0189319
G000013365	0.0536846
G000013745	0.0206696
G000013885	0.0117994
G000014825	0.0201069
G000017645	0.0783921
G000092925	0.0392209
G000195775	0.0396842
G000218565	0.0106906
G000284375	0.0727324
G000308295	0.0129743
G000314675	0.0231685
G000314735	0.0116339
G000336555	0.018965
G000344805	0.0251212
G000378025	0.104721
G000472425	0.0163503
G000504425	0.0114353
G000701345	0.0149602
G000935205	0.0267596
G000938285	0.0385589
G000938305	0.067536
G001295845	0.0720373
G001440405	0.0220266
G001641695	0.0363579
G001693385	0.021315
G001908185	0.041455
G900011245	0.0367054
G900104755	0.0320056
