REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000010525	0.188833	0.18001	0.352601459072324
G000012725	0.188231	0.15959	0.3093490205351096
G000013365	0.169196	0.32338	0.26685426019023134
G000013745	0.179185	0.28161	0.28189847462960327
G000013885	0.183949	0.19674	0.2984590205351096
G000014825	0.177817	0.27917	0.27992847462960324
G000017645	0.178742	0.21779	0.34313283461280897
G000092925	0.173853	0.2255	0.3225633051930259
G000195775	0.173352	0.30489	0.2799418510367692
G000218565	0.184304	0.18205	0.31337790880876193
G000239815	0.223349	0.00109	0.2941348308039648
G000284375	0.160718	0.36699	0.26892074844374836
G000308295	0.188489	0.15527	0.29521320418313346
G000314675	0.182324	0.24559	0.2923532041831334
G000314735	0.183875	0.18354	0.31529790880876196
G000336555	0.183009	0.23541	0.2943832041831334
G000344805	0.181089	0.30839	0.29780483080396475
G000378025	0.158777	0.22545	0.33954937527945495
G000472385		0.2911948308039648
G000472425	0.185017	0.23392	0.2906048308039648
G000472865	0.192807	0.05628	0.26894004916791525
G000473085	0.200302	0.04732	0.346021459072324
G000473125	0.1925	0.05095	0.27435226552371245
G000504425	0.183316	0.22554	0.2988184746296033
G000516555	0.188665	0.08135	0.3090563428512484
G000701345	0.185017	0.26245	0.2786396010073186
G000935205	0.181494	0.30544	0.2832323590249528
G000938285	0.168777	0.32644	0.2795647939903192
G000938305	0.168763	0.33347	0.26782683643560173
G001295845	0.169385	0.33566	0.27346426019023123
G001402875	0.19505	0.15474	0.3598942141881434
G001426945	0.194152	0.17527	0.3469136865259225
G001440405	0.178471	0.30857	0.2676115161940169
G001440475	0.210444	0.01572	0.27431151619401695
G001579845	0.195739	0.19139	0.34831368652592254
G001641695	0.170702	0.34129	0.2701772553926218
G001693385	0.180739	0.30488	0.27748151619401695
G001908185	0.167908	0.33749	0.27499963403483674
G900011245	0.168424	0.33093	0.2819947939903192
G900104755	0.176847	0.32062	0.2717315161940169
