#FeatureID	ESTIMATED
G000009765	0.0149317
G000091305	0.0126207
G000156435	0.0329319
G000158935	0.0865217
G000158955	0.0230588
G000203835	0.0913106
G000204605	0.0142384
G000317595	0.0116963
G000331005	0.013789
G000349325	0.0207734
G000376565	0.0202727
G000497445	0.0537182
G000716215	0.020889
G000718315	0.0434213
G000721105	0.0207477
G000721235	0.0818868
G000725495	0.0221343
G000725795	0.0296066
G000802245	0.0247407
G000968255	0.0171272
G001005085	0.036989
G001013905	0.0271544
G001279985	0.0209275
G001298575	0.0125693
G001418475	0.0124409
G001418585	0.0217107
G001418655	0.012197
G001419695	0.0181671
G001509795	0.0226479
G001511815	0.0716157
G001513975	0.0212741
G001514045	0.0186935
G001611795	0.0230202
G001654495	0.0241757
