#FeatureID	ESTIMATED
G000009765	0.0133166
G000010605	0.0259962
G000091305	0.0135838
G000092385	0.0154333
G000147815	0.019379
G000158935	0.0191118
G000158955	0.013892
G000203835	0.0251331
G000204605	0.016728
G000213055	0.012659
G000317595	0.0220505
G000331005	0.0130906
G000349325	0.021845
G000376565	0.0245166
G000444875	0.013892
G000497425	0.0150223
G000695235	0.0215779
G000716215	0.0177349
G000716675	0.019605
G000716805	0.0272086
G000718095	0.013481
G000718315	0.0139537
G000720475	0.0139742
G000721235	0.0169335
G000721275	0.0123919
G000725495	0.0192557
G000802245	0.0174061
G000830005	0.0129262
G000935125	0.013481
G000968255	0.0192351
G001005085	0.023489
G001013905	0.0206531
G001278075	0.0146113
G001279695	0.0202626
G001298575	0.0135221
G001418335	0.0189269
G001418415	0.0274553
G001418465	0.0226054
G001418475	0.0134399
G001418495	0.0150839
G001418585	0.0198105
G001418655	0.0227698
G001419695	0.0185364
G001419745	0.0214546
G001509795	0.0175294
G001511815	0.0213724
G001513975	0.0192762
G001514045	0.0245988
G001611795	0.0226876
G001646665	0.013481
G001654495	0.0149812
G001660045	0.0251331
G001746425	0.0147551
G001750785	0.0137687
G001905365	0.0149812
