REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000009765	0.170854	0.53114	0.1659118854516226
G000010605	0.180126	0.47385	0.18845313464375119
G000091305	0.176215	0.51226	0.17575415861154317
G000156435	0.167441	0.51871	0.16705354519676285
G000158935	0.148481	0.59431	0.15276121211851934
G000158955	0.169314	0.52889	0.17127777986139328
G000163875	0.188389	0.40664	0.20725154702619414
G000203835	0.14847	0.60233	0.15282121211851935
G000213055	0.192897	0.39008	0.21316837512780235
G000225525	0.183762	0.07438	0.16705045404440932
G000242715	0.0301916	0.002	0.18824022473041965
G000253235	0.1808	0.48272	0.1796261976142733
G000317595	0.175116	0.49374	0.17356415861154317
G000331005	0.177194	0.49649	0.17878322275087738
G000349325	0.170241	0.53033	0.16607045404440932
G000373565	0.202748	0.01516	0.17894069596071216
G000375725	0.214013	0.04092	0.18590003471393282
G000376565	0.174592	0.5284	0.17253322275087737
G000384175	0.199693	0.05117	0.1796661976142733
G000429085	0.180467	0.43617	0.18863019941313539
G000444875	0.171504	0.51132	0.1575902247304197
G000497425	0.184864	0.44691	0.19970918406998078
G000497445	0.173211	0.49298	0.17154022473041966
G000716215	0.16979	0.53027	0.17121045404440932
G000716805	0.175638	0.50295	0.18174188545162256
G000717025	0.181297	0.44442	0.19259313464375116
G000718095	0.183469	0.43718	0.19446918406998076
G000718315	0.175248	0.4908	0.16925022473041967
G000718595	0.179914	0.46913	0.18099619761427332
G000719335	0.186047	0.4448	0.1935279302069381
G000719955	0.184899	0.45041	0.18796837512780235
G000720455	0.186095	0.43706	0.20085793020693812
G000720475	0.155069	0.56333	0.15870192190315413
G000721105	0.170623	0.52255	0.16434045404440933
G000721235	0.152471	0.58154	0.14906121211851933
G000721265	0.191508	0.37445	0.21831918406998077
G000721275	0.182814	0.486	0.1843361976142733
G000725495	0.174939	0.52587	0.16887188545162257
G000725795	0.173752	0.46828	0.1709302247304197
G000802245	0.180254	0.41323	0.18859022473041967
G000818195	0.21138	0.05256	0.19846918406998076
G000819545	0.177884	0.2281	0.17900495968167135
G000827005	0.183173	0.45812	0.18832226781437353
G000830005	0.180928	0.48086	0.17704619761427332
G000968255	0.172115	0.54322	0.16809188545162257
G001005085	0.174782	0.53524	0.16950022473041967
G001013905	0.167193	0.52807	0.16010596331258503
G001279695	0.178463	0.46954	0.1880548075695677
G001279725	0.188402	0.39689	0.20387793020693812
G001279985	0.172114	0.53251	0.16753083375015249
G001298575	0.178221	0.50332	0.1768232227508774
G001418335	0.175322	0.49873	0.1782018854516226
G001418415	0.17057	0.48829	0.1736435451967628
G001418465	0.168077	0.55674	0.16534165400860162
G001418475	0.174472	0.49582	0.17615415861154315
G001418585	0.173687	0.5077	0.16938045404440932
G001418655	0.173164	0.53725	0.1629218854516226
G001419695	0.17041	0.4539	0.1793635451967628
G001419745	0.165825	0.5627	0.1636016540086016
G001509795	0.170087	0.53272	0.16177045404440935
G001511815	0.172683	0.54551	0.16269022473041966
G001513975	0.169276	0.52413	0.16356045404440933
G001514045	0.171649	0.52579	0.16999045404440932
G001611795	0.16884	0.53061	0.16184777986139331
G001646665	0.179165	0.47205	0.17612619761427334
G001654495	0.171041	0.50734	0.1659802247304197
G001693675	0.187317	0.39971	0.20477154702619418
G001746425	0.186979	0.43411	0.1968579302069381
G001750785	0.18354	0.4337	0.19020619761427332
