#FeatureID	ESTIMATED
G000010525	0.0111971
G000011365	0.123629
G000013365	0.0676438
G000013745	0.0173368
G000013885	0.0117294
G000014825	0.0182773
G000017645	0.0146573
G000092925	0.0672002
G000195775	0.0347624
G000284375	0.130071
G000344805	0.0286581
G000378025	0.0351173
G000472425	0.0586649
G000504425	0.0135394
G000701345	0.0168932
G000935205	0.0263868
G000938285	0.0912269
G000938305	0.0400859
G001440405	0.0239912
G001641695	0.0771019
G001693385	0.0203002
G900100155	0.0344785
G900104755	0.025748
G900108575	0.0113035
