#FeatureID	ESTIMATED
G000011365	0.061291
G000013365	0.0295121
G000013745	0.0270693
G000013885	0.0232399
G000014825	0.0274654
G000017645	0.032285
G000092925	0.0119501
G000195775	0.0243623
G000218565	0.0230859
G000284375	0.0540945
G000293785	0.0225797
G000308295	0.0121702
G000314675	0.0639319
G000314735	0.014547
G000472425	0.0375448
G000504425	0.0152292
G000701345	0.0187724
G000702305	0.0137547
G000751295	0.0177821
G000935205	0.0388873
G000938285	0.0451374
G000938305	0.0512335
G001295845	0.0390193
G001425835	0.0193226
G001440405	0.0360923
G001579845	0.0123682
G001641695	0.0501772
G001693385	0.0327912
G001908185	0.0451594
G900011245	0.0451374
G900104755	0.0376109
G900108575	0.0163956
