#FeatureID	ESTIMATED
G000009765	0.0198446
G000091305	0.0175605
G000156435	0.0295196
G000158935	0.0391946
G000158955	0.0932144
G000203835	0.0199465
G000317595	0.0287776
G000331005	0.0210376
G000349325	0.0522012
G000376565	0.0295632
G000444875	0.0187535
G000497445	0.0191026
G000716215	0.0486513
G000716805	0.0218524
G000718095	0.0125847
G000718315	0.0136323
G000721105	0.0459307
G000721235	0.0294178
G000725495	0.0125266
G000968255	0.0200047
G001005085	0.0211686
G001013905	0.0259988
G001279985	0.0271918
G001298575	0.0166002
G001418335	0.0215614
G001418415	0.0162365
G001418475	0.020994
G001418585	0.0264207
G001418655	0.0255623
G001419695	0.0127157
G001509795	0.0651643
G001511815	0.0254314
G001514045	0.0382053
G001654495	0.0142579
G001660045	0.0188262
G001905365	0.0303489
