#FeatureID	ESTIMATED
G000250675	0.0306412
G000284035	0.0249325
G000308495	0.0143233
G000308515	0.0130165
G000308595	0.0505184
G000308615	0.0203243
G000308635	0.0210637
G000308655	0.0167994
G000308675	0.0120708
G000308715	0.0378974
G000308755	0.0580842
G000308795	0.0247434
G000308835	0.0132744
G000308855	0.0178482
G000308875	0.0776691
G000381925	0.021975
G000523235	0.0201867
G000719275	0.329264
G000720425	0.0181406
G001310275	0.0236085
G001612765	0.0487989
G001613465	0.0502261
G001613505	0.0175043
G001865855	0.017298
G001886715	0.0197913
