#FeatureID	ESTIMATED
G000009765	0.0211168
G000091305	0.0149014
G000158935	0.0169601
G000158955	0.0130583
G000203835	0.0171366
G000317595	0.0202345
G000331005	0.0202737
G000349325	0.0151955
G000376565	0.0186463
G000444875	0.0129211
G000497425	0.0136465
G000716215	0.0154112
G000716675	0.0160386
G000716805	0.0326654
G000717345	0.164268
G000717745	0.0171954
G000718015	0.0209404
G000718315	0.0145092
G000721235	0.0151759
G000725495	0.0170385
G000802245	0.016666
G000830005	0.0132152
G000935125	0.0361751
G000968255	0.0245284
G001005085	0.0199012
G001013905	0.0168425
G001279695	0.0199992
G001298575	0.0152739
G001418335	0.0745853
G001418415	0.0204502
G001418465	0.0189404
G001418475	0.0178817
G001418585	0.0226266
G001419745	0.0189012
G001509795	0.0156661
G001511815	0.0209796
G001513975	0.0157837
G001514045	0.030587
G001611795	0.0256264
G001646665	0.013823
G001654495	0.0131367
G001660045	0.0169405
G001746425	0.0141367
