#FeatureID	ESTIMATED
G000009765	0.535889
G000091305	0.0113804
G000156435	0.0208995
G000158935	0.0111943
G000158955	0.0144914
G000203835	0.0120451
G000331005	0.0138134
G000349325	0.0256192
G000444875	0.0145845
G000497445	0.0144382
G000716215	0.0203146
G000716805	0.0123509
G000718315	0.0115931
G000721105	0.0190515
G000721235	0.0198094
G001005085	0.0143319
G001013905	0.0127897
G001279985	0.0180012
G001298575	0.0211122
G001418415	0.011766
G001418585	0.0257389
G001418655	0.0129492
G001511815	0.013481
G001513975	0.0499488
G001514045	0.0197695
G001611795	0.0171238
G001654495	0.0128561
G001660045	0.0126567
