#FeatureID	ESTIMATED
G000091305	0.0145752
G000156435	0.0228712
G000158935	0.015987
G000158955	0.184207
G000203835	0.0167803
G000317595	0.0149786
G000331005	0.0151668
G000349325	0.0172643
G000376565	0.01475
G000444875	0.0129751
G000716215	0.033574
G000716805	0.016592
G000721105	0.0213787
G000721235	0.0149786
G000968255	0.353959
G001005085	0.0183803
G001013905	0.0185417
G001279985	0.0165383
G001418415	0.0154626
G001418475	0.0134457
G001418585	0.0158794
G001418655	0.0135533
G001419695	0.0114423
G001509795	0.0166324
G001511815	0.0157315
G001513975	0.026394
G001514045	0.0203703
G001654495	0.0118457
G001660045	0.015745
