REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000009765	0.171374	0.51252	0.1623481268748525
G000010605	0.184767	0.45564	0.19740247592535223
G000091305	0.171128	0.52381	0.1662984665258923
G000156435	0.161085	0.52983	0.1556883918198919
G000158935	0.150745	0.58431	0.1499020073162394
G000158955	0.164479	0.56024	0.16442627426017636
G000163875	0.194791	0.38652	0.2161973810428784
G000203835	0.151051	0.59705	0.14996200731623938
G000213055	0.196083	0.35512	0.2177202044316101
G000225525	0.184292	0.06561	0.16094102755596654
G000242715	0.0272349	0.00131	0.18296788983004997
G000253235	0.186153	0.45124	0.18784959531567288
G000331005	0.176261	0.49699	0.17421815118328496
G000349325	0.168785	0.53689	0.15996102755596656
G000373565	0.204334	0.01326	0.18213862131368383
G000375725	0.206019	0.0442	0.19616547388481928
G000376565	0.174782	0.51914	0.16796815118328495
G000384175	0.208193	0.03341	0.18788959531567287
G000429085	0.185814	0.41113	0.19590855162933088
G000444875	0.169702	0.50832	0.15038622099278948
G000497425	0.186153	0.42457	0.20674438927046707
G000497445	0.170878	0.49624	0.16344504044226593
G000716215	0.168701	0.54812	0.16499010230654973
G000716805	0.175	0.50434	0.1781781268748525
G000717025	0.185015	0.4218	0.2015424759253522
G000718095	0.188656	0.39683	0.20150438927046704
G000718315	0.174909	0.47206	0.1616262929846894
G000718595	0.185725	0.42841	0.18921959531567292
G000719335	0.19068	0.41832	0.20086738015096525
G000719955	0.18819	0.40912	0.19252020443161016
G000720455	0.18882	0.42042	0.20819738015096526
G000720475	0.164006	0.53539	0.16752339386744616
G000721105	0.169486	0.52097	0.15812010230654977
G000721235	0.154213	0.57088	0.1462020073162394
G000721265	0.195965	0.33278	0.2253543892704671
G000721275	0.187667	0.4639	0.19255959531567285
G000725495	0.176263	0.50459	0.1653081268748525
G000725795	0.174623	0.44475	0.16406682926602625
G000818195	0.192385	0.06523	0.20550438927046705
G000819545	0.178049	0.17911	0.17410375619522567
G000830005	0.185689	0.45685	0.18526959531567286
G000968255	0.173318	0.52626	0.16452812687485247
G001005085	0.175078	0.53408	0.16319828856574528
G001013905	0.166154	0.51599	0.15353648415299578
G001279695	0.184257	0.43242	0.19499702666954108
G001279725	0.191311	0.37017	0.21121738015096525
G001279985	0.170831	0.53379	0.1610356391305567
G001298575	0.180044	0.49011	0.17225815118328497
G001418335	0.175683	0.48232	0.1746381268748525
G001418415	0.146943	0.51847	0.15215001688502847
G001418465	0.173744	0.50697	0.17021998826022228
G001418475	0.170272	0.49412	0.1666984665258923
G001418655	0.171069	0.54826	0.15935812687485248
G001419745	0.17161	0.51911	0.16847998826022229
G001509795	0.169431	0.53228	0.15566102755596656
G001511815	0.170016	0.54404	0.1545001678182137
G001513975	0.16716	0.53008	0.15745102755596654
G001514045	0.171582	0.51979	0.16377010230654976
G001611795	0.164136	0.5636	0.15499627426017637
G001646665	0.18493	0.43264	0.18434959531567288
G001654495	0.171578	0.49473	0.1597747164787164
G001693675	0.192709	0.36626	0.2137173810428784
G001746425	0.188697	0.42309	0.2041973801509652
G001750785	0.1911	0.39052	0.1984295953156729
