#FeatureID	ESTIMATED
G000009765	0.0122204
G000091305	0.0292962
G000156435	0.0273459
G000158935	0.0621658
G000158955	0.0217676
G000203835	0.0642799
G000331005	0.0125341
G000349325	0.0162029
G000376565	0.0147845
G000444875	0.0182624
G000497445	0.0193399
G000716215	0.0160802
G000716805	0.0147845
G000717025	0.0118931
G000718315	0.0136934
G000720475	0.0911484
G000721105	0.0160666
G000721235	0.0611157
G000725495	0.0131888
G000830005	0.0119203
G000968255	0.0130797
G001005085	0.0145526
G001013905	0.0237452
G001279985	0.0151664
G001298575	0.0123295
G001418335	0.013557
G001418415	0.140917
G001418465	0.029078
G001418475	0.0286279
G001418655	0.020431
G001419745	0.0314512
G001509795	0.0152346
G001511815	0.0233361
G001513975	0.0166394
G001514045	0.0156574
G001611795	0.0216448
G001654495	0.0164621
