#FeatureID	ESTIMATED
G000011405	0.0271421
G000014605	0.0271216
G000017785	0.0280858
G000019285	0.0371844
G000153845	0.0270805
G000168775	0.0277678
G000262205	0.0238904
G000313385	0.0280345
G000478845	0.0274806
G000524575	0.0236031
G000681495	0.0276857
G000742095	0.0192538
G000833335	0.0276139
G001042525	0.0235211
G001042545	0.0234698
G001412545	0.0236339
G001574475	0.0281166
G001574485	0.0279012
G001574495	0.0281576
G001574565	0.0281268
G001574585	0.0281268
G001574605	0.0279832
G001574635	0.0275626
G001574655	0.0278191
G001574675	0.0279524
G001574695	0.0281679
G001574705	0.0281884
G001574735	0.0278396
G001574775	0.0280755
G001574785	0.0279114
G001574795	0.0282499
G001574865	0.0136839
G001574885	0.0240647
G001574945	0.010545
G001611815	0.027973
G001696935	0.0280755
G001696945	0.0251213
G001696955	0.0277883
