REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000009245	0.00225511	0.99979	0.0012506588214357506
G000011405	0.00265015	0.99979	0.0030419187841163545
G000014605	0.00265054	0.99979	0.0030419187841163545
G000017785	0.00264687	0.99974	0.0014519187841163543
G000019285	0.172623	0.60006	0.2032319187841164
G000154145	0.00459006	0.99767	0.003331918784116355
G000168775	0.00224748	0.99979	0.0015173653643880012
G000170295	0.00287998	0.99929	0.0017619187841163542
G000219045	0.179213	0.56614	0.21460191878411639
G000262205	0.18221	0.5489	0.21406191878411637
G000313385	0.00266092	0.99974	0.0020719187841163546
G000478845	0.00262818	0.99981	0.0021119187841163543
G000505725	0.18156	0.54541	0.21410191878411636
G000524575	0.00457757	0.99121	0.0031119187841163547
G000681495	0.0027142	0.98983	0.0015119187841163542
G000742095	0.00679822	0.99401	0.008871918784116355
G000764555	0.197826	0.46833	0.22374191878411637
G000833335	0.0022356	0.99979	0.0012506588214357506
G001042525	0.181559	0.54541	0.2135019187841164
G001042545	0.181589	0.54541	0.2135019187841164
G001412545	0.00470386	0.98988	0.004371918784116355
G001574475	0.00261745	0.99981	0.0012019187841163543
G001574485	0.00261948	0.99979	0.0012019187841163543
G001574495	0.00265584	0.99977	0.0012019187841163543
G001574555	0.00222207	0.99979	0.0007473653643880014
G001574565	0.00263583	0.99979	0.0012019187841163543
G001574585	0.00262629	0.99981	0.0012019187841163543
G001574605	0.00260986	0.99977	0.0012019187841163543
G001574635	0.00267826	0.99978	0.0026119187841163543
G001574655	0.00222831	0.99979	0.0009128903725227176
G001574705	0.00260683	0.99979	0.0012019187841163543
G001574735	0.00226157	0.99977	0.0009128903725227176
G001574755	0.00262369	0.99981	0.0012019187841163543
G001574775	0.0022731	0.99977	0.0008173653643880013
G001574785	0.00234178	0.99977	0.001109129660084867
G001574795	0.0026721	0.99981	0.0012019187841163543
G001574835	0.00263098	0.99979	0.0012019187841163543
G001574865	0.0043778	0.46002	0.0008208323198752039
G001574885	0.0022289	0.99155	0.001010832319875204
G001574905	0.018341	0.03063	0.0014825224603197485
G001574935	0.00468563	0.28558	0.0014825224603197485
G001574945	0.0108379	0.09909	0.0013708323198752038
G001608445	0.0923953	0.93353	0.08749191878411636
G001611815	0.00240495	0.99979	0.001965534679762642
G001696925	0.00226897	0.99963	0.0015095262539357268
G001696935	0.00228727	0.99951	0.0008873653643880013
G001696945	0.00454365	0.99531	0.0030919187841163542
G001696955	0.00235809	0.9982	0.0010106588214357506
G001753795	0.134426	0.7661	0.12670191878411635
