REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000012725	0.189925	0.17204	0.27020327281668177
G000013365	0.162313	0.38311	0.21323059004499173
G000013745	0.174533	0.31141	0.2363537383088783
G000013885	0.183513	0.209	0.2593132728166818
G000014825	0.175894	0.30699	0.2343837383088783
G000195775	0.168329	0.36214	0.2251438555745982
G000218565	0.185506	0.191	0.2816066124963753
G000239815	0.217714	0.00242	0.24613273526357202
G000284375	0.135317	0.50781	0.1940379336207693
G000308295	0.194866	0.14095	0.2640650228969069
G000314675	0.184208	0.25232	0.26120502289690695
G000314735	0.189078	0.19153	0.28352661249637534
G000336555	0.183674	0.25094	0.263235022896907
G000344805	0.176927	0.36912	0.24980273526357202
G000472385		0.24319273526357205
G000472425	0.182039	0.29453	0.24260273526357204
G000472865	0.191494	0.06393	0.2255000705609792
G000473125	0.166296	0.07277	0.20115098005680962
G000504425	0.181759	0.23986	0.2532737383088783
G000516555	0.190409	0.11362	0.28273066171174976
G000701345	0.185012	0.30768	0.2354791989945649
G000935205	0.175852	0.3499	0.2368607122912442
G000938285	0.150631	0.448	0.2091660574502102
G000938305	0.169349	0.39636	0.22814868981743175
G001295845	0.162354	0.40921	0.21984059004499176
G001440405	0.177272	0.37768	0.22301981082653927
G001440475	0.20369	0.02135	0.22971981082653925
G001641695	0.155847	0.45613	0.20307032632076366
G001693385	0.17873	0.36628	0.23288981082653928
G001908185	0.149145	0.44269	0.20470539931911663
G900011245	0.149556	0.43999	0.21159605745021015
G900104755	0.174191	0.3807	0.22713981082653928
