#FeatureID	ESTIMATED
G000009765	0.0170168
G000091305	0.0202335
G000156435	0.0160836
G000158955	0.0277193
G000203835	0.0163814
G000204605	0.0178508
G000317595	0.0301815
G000331005	0.018784
G000349325	0.0322068
G000376565	0.0587943
G000695235	0.022239
G000716215	0.0315714
G000716805	0.0213057
G000718315	0.0214447
G000721105	0.0566101
G000721235	0.0158056
G000721445	0.0169771
G000725495	0.0182876
G000802245	0.0340137
G000830005	0.0304396
G000935125	0.0231325
G000968255	0.0189031
G001005085	0.0378659
G001013905	0.0207101
G001279985	0.0551209
G001298575	0.0196974
G001418415	0.0179103
G001418475	0.0180096
G001418655	0.0245622
G001419745	0.0305588
G001509795	0.0179898
G001511815	0.0613756
G001513975	0.0264684
G001514045	0.0356618
G001611795	0.032187
G001654495	0.0206703
G001888885	0.0152297
