#FeatureID	ESTIMATED
G000015005	0.0337082
G000015305	0.0749915
G000015405	0.0449546
G000230895	0.0312606
G000230935	0.040075
G000317305	0.0199678
G000455165	0.03834
G000455325	0.0461474
G000559085	0.0349165
G000612825	0.0323605
G000613185	0.0330421
G000620625	0.0455897
G000805385	0.0364966
G000970885	0.0166217
G000972925	0.0207888
G001005175	0.0442265
G001021385	0.0367754
G001021505	0.0308579
G001044235	0.0543886
G001044245	0.0335998
G001049355	0.0444589
G001291445	0.0212225
G001428895	0.03061
G001499915	0.0448462
G001570425	0.0291539
G001583415	0.0552096
G001673105	0.0253896
