REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000009765	0.172107	0.44968	0.15408766216078915
G000091305	0.178348	0.45395	0.16305502233427857
G000156435	0.171631	0.46013	0.15668484844312944
G000158935	0.171848	0.47841	0.16094484844312945
G000158955	0.167913	0.45557	0.16104484844312944
G000203835	0.173176	0.49394	0.16100484844312946
G000204605	0.179681	0.42327	0.1629566311450584
G000213055	0.199897	0.31811	0.21273050025629633
G000242715	0.0269949	0.00584	0.1760393549246617
G000317595	0.176346	0.44384	0.16086502233427855
G000331005	0.172815	0.4568	0.1665266311450584
G000349325	0.168096	0.47519	0.1497709004783976
G000373565	0.220944	0.00931	0.17676303124862028
G000376565	0.173952	0.49152	0.16027663114505838
G000444875	0.163181	0.49707	0.13695832759821513
G000497445	0.158049	0.48626	0.14907549557072677
G000716215	0.170819	0.46621	0.1571565262720691
G000716675	0.174959	0.48792	0.15606371043240896
G000716805	0.177466	0.42694	0.16864958286469334
G000719955	0.191388	0.3614	0.1875305002562963
G000721105	0.17203	0.46885	0.1502865262720691
G000721235	0.174217	0.47104	0.15724484844312941
G000725495	0.176083	0.45731	0.15704766216078916
G000725795	0.167125	0.43276	0.15178495802051128
G000802245	0.16959	0.42206	0.16612549557072676
G000819545	0.188132	0.08245	0.16652459497169847
G000968255	0.172905	0.46782	0.15626766216078916
G001005085	0.171754	0.50514	0.1528055223239309
G001013905	0.172018	0.45554	0.1509048484431294
G001279985	0.172962	0.47487	0.15582484844312944
G001298575	0.178393	0.4553	0.1645666311450584
G001418335	0.171363	0.43201	0.16298682140395848
G001418415	0.176432	0.41116	0.16327484844312945
G001418465	0.183096	0.43707	0.16544678449584707
G001418475	0.177675	0.4278	0.16345502233427855
G001418585	0.169095	0.4712	0.15532652627206908
G001419695	0.1759	0.3878	0.16899484844312943
G001419745	0.18065	0.44388	0.16370678449584705
G001509795	0.164711	0.48128	0.14015603828477963
G001511815	0.159322	0.52289	0.14022549557072675
G001513975	0.16259	0.47347	0.14552359685578642
G001514045	0.171387	0.46885	0.1559365262720691
G001611795	0.171081	0.47563	0.15161484844312942
G001654495	0.169511	0.46709	0.1497063948635764
G001660045	0.172121	0.46779	0.15853484844312943
