#FeatureID	ESTIMATED
G000016325	0.0281347
G000025565	0.0421624
G000164865	0.0506848
G000195995	0.0605439
G000215745	0.120426
G000247895	0.0652286
G000248015	0.0186859
G000262305	0.0126514
G000300455	0.0266393
G000302695	0.0129028
G000463155	0.0267187
G000621185	0.0347912
G000694955	0.0420433
G000735515	0.0297492
G000757785	0.0334017
G000757825	0.0204063
G000759795	0.028545
G001022135	0.0268511
G001022195	0.103117
G001187865	0.0176404
G001297765	0.0462516
G001558935	0.0765566
G001571285	0.0642229
G001654915	0.0116456
