#FeatureID	ESTIMATED
G000009245	0.0270828
G000011405	0.0272316
G000017785	0.0256372
G000154145	0.0205565
G000168775	0.0272316
G000170295	0.0255522
G000262205	0.069365
G000313385	0.0256585
G000478845	0.0270721
G000505725	0.0701941
G000524575	0.020716
G000742095	0.0170702
G000833335	0.0270721
G001042545	0.0702685
G001412545	0.020716
G001574475	0.0257966
G001574495	0.0256053
G001574555	0.0277736
G001574565	0.0257541
G001574585	0.0258392
G001574605	0.025701
G001574635	0.027019
G001574655	0.0271784
G001574705	0.0258923
G001574735	0.0271465
G001574755	0.025701
G001574785	0.0271253
G001574795	0.0257222
G001574835	0.0255628
G001611815	0.0276461
G001696925	0.0277949
G001696935	0.0274973
G001696945	0.0205672
G001696955	0.0272528
