#FeatureID	ESTIMATED
G000011365	0.124486
G000013365	0.0265726
G000013745	0.0190177
G000013885	0.0220436
G000014825	0.0190577
G000195775	0.0190778
G000218565	0.0217631
G000284375	0.0940061
G000308295	0.0120038
G000314675	0.0590369
G000314735	0.013126
G000472425	0.0370333
G000473125	0.0386365
G000504425	0.0110218
G000701345	0.0170337
G000935205	0.0354101
G000938305	0.0536061
G001295845	0.0355704
G001425835	0.0177351
G001440405	0.0346887
G001641695	0.0706399
G001693385	0.0324843
G001908185	0.0721028
G900011245	0.060099
G900104755	0.0377948
G900108575	0.0159516
