#FeatureID	ESTIMATED
G000023245	0.0215094
G000194155	0.0346989
G000196675	0.0114743
G000196835	0.0408304
G000231055	0.0388194
G000244955	0.0347384
G000244975	0.0708765
G000258175	0.0270691
G000328705	0.0286069
G000374445	0.0262214
G000383795	0.0639959
G000429025	0.0104688
G000482865	0.0219431
G000497205	0.0150034
G000504245	0.0126967
G000527075	0.0124404
G000568255	0.0271283
G000620785	0.0214897
G000715825	0.0276803
G000716595	0.0335949
G000716755	0.0387603
G000717175	0.0119672
G000717335	0.0229683
G000719115	0.0136824
G000720955	0.0245258
G000732925	0.0352115
G000739085	0.0471196
G000763095	0.0107251
G000974445	0.0169157
G001302585	0.02701
G001701025	0.0349552
G001902615	0.0124601
G001921215	0.0226923
G900104505	0.0290604
G900115565	0.0475533
G900129375	0.0231063
