#FeatureID	ESTIMATED
G000009245	0.0248259
G000011405	0.02546
G000014605	0.0254389
G000153845	0.0238958
G000154145	0.0206935
G000170295	0.0249738
G000313385	0.0251112
G000505725	0.0744037
G000681495	0.0247308
G000742095	0.017153
G000833335	0.0248153
G001042525	0.0744459
G001042545	0.0744565
G001412545	0.0219406
G001574475	0.0247836
G001574485	0.0247519
G001574495	0.0248576
G001574555	0.0253332
G001574565	0.0249104
G001574585	0.0249316
G001574605	0.0247836
G001574635	0.0257876
G001574655	0.0251112
G001574675	0.0251958
G001574695	0.0252592
G001574705	0.0249844
G001574755	0.0247836
G001574775	0.0251429
G001574785	0.0251429
G001574835	0.0246568
G001574885	0.0211691
G001611815	0.0252592
G001696935	0.0252381
G001696945	0.0208098
G001696955	0.0247625
