#FeatureID	ESTIMATED
G000009765	0.0222174
G000091305	0.0180118
G000156435	0.0269591
G000158935	0.0424577
G000158955	0.0409832
G000203835	0.0204078
G000317595	0.0308798
G000331005	0.021078
G000349325	0.0571855
G000376565	0.0320694
G000444875	0.0201565
G000497445	0.0206759
G000716215	0.0463951
G000716805	0.0205754
G000718315	0.0148619
G000721105	0.047501
G000721235	0.0314327
G000968255	0.0223682
G001005085	0.0212456
G001013905	0.025669
G001279985	0.0293216
G001298575	0.0181961
G001418335	0.0236248
G001418415	0.0148954
G001418475	0.0222006
G001418585	0.0291875
G001418655	0.0262386
G001509795	0.072617
G001511815	0.0272607
G001514045	0.0392909
G001611795	0.042709
G001654495	0.0158504
G001660045	0.0205921
G001905365	0.0348843
