#FeatureID	ESTIMATED
G000007265	0.0154492
G000014205	0.0454021
G000017005	0.0246393
G000026745	0.0229942
G000164675	0.0127451
G000187975	0.0149197
G000187995	0.0134448
G000188015	0.014655
G000188055	0.0135204
G000253395	0.0129342
G000270145	0.0985005
G000286075	0.231435
G000317855	0.0912959
G000347835	0.0192311
G000372425	0.0199308
G000376985	0.104873
G000377005	0.0128018
G000379985	0.0327705
G000423725	0.0210654
G000423745	0.0205737
G000423765	0.0459505
G000440115	0.0668835
G000463505	0.0135204
G000785515	0.0165271
G000831485	0.0139364
