#FeatureID	ESTIMATED
G000015005	0.0285866
G000015305	0.0243273
G000015405	0.0357947
G000184435	0.01858
G000230895	0.0223751
G000230935	0.0161773
G000240505	0.0131193
G000266905	0.02187
G000317305	0.0154947
G000328565	0.017283
G000455165	0.010621
G000455325	0.082074
G000559085	0.0138292
G000612825	0.0331054
G000613185	0.0253239
G000620625	0.0194537
G000805385	0.0676714
G000970885	0.0239997
G000972925	0.0393578
G001005175	0.0472349
G001021385	0.01858
G001021505	0.054088
G001044235	0.0218154
G001044245	0.0147438
G001049355	0.0150715
G001291445	0.0164093
G001426545	0.0128462
G001428895	0.0223342
G001494595	0.0212011
G001499855	0.0344569
G001499915	0.0310303
G001570425	0.0271532
G001583415	0.0624155
G001655245	0.0271805
G001673105	0.0443953
