#FeatureID	ESTIMATED
G000009765	0.0271922
G000091305	0.0595502
G000158935	0.021834
G000158955	0.0516412
G000203835	0.0226682
G000204605	0.013187
G000317595	0.0247377
G000331005	0.0253473
G000349325	0.0294703
G000376565	0.0356627
G000444875	0.0196843
G000497425	0.0200212
G000497445	0.0186415
G000716215	0.0352777
G000716675	0.0133956
G000716805	0.0222511
G000718315	0.0160747
G000718595	0.0124491
G000719335	0.013187
G000720455	0.0133956
G000721105	0.0349408
G000721275	0.0246575
G000725795	0.0144704
G000830005	0.0525075
G000968255	0.028973
G001005085	0.0272885
G001013905	0.0167324
G001278075	0.0153688
G001279985	0.0216415
G001298575	0.0209998
G001418335	0.0211442
G001418415	0.014294
G001418465	0.0144063
G001418585	0.0267591
G001418655	0.0263099
G001419695	0.0123368
G001419745	0.014695
G001509795	0.0210319
G001513975	0.0329355
G001654495	0.0201976
G001660045	0.0205827
G001905365	0.0220586
