#FeatureID	ESTIMATED
G000015005	0.0256335
G000184435	0.0479134
G000230895	0.0236359
G000230935	0.0822956
G000234585	0.0120002
G000317305	0.0139104
G000328565	0.0308536
G000455165	0.0350092
G000455325	0.0227027
G000559085	0.125047
G000612825	0.0288122
G000613185	0.0314077
G000805385	0.0240005
G001005175	0.0264938
G001044235	0.0758945
G001044245	0.0367735
G001049355	0.0449243
G001291445	0.0192908
G001307545	0.0170161
G001426545	0.0458284
G001428895	0.0274124
G001494595	0.0339593
G001499855	0.0232568
G001499915	0.0214196
G001570425	0.0261293
G001583415	0.0338864
G001655245	0.0644921
