#FeatureID	ESTIMATED
G000015005	0.0270603
G000015305	0.0476669
G000015405	0.0374485
G000230895	0.0195734
G000230935	0.0492945
G000266905	0.0315043
G000317305	0.0155257
G000328565	0.0157238
G000455165	0.0284331
G000455325	0.051191
G000559085	0.04277
G000612825	0.0270037
G000613185	0.0264942
G000620625	0.0208896
G000805385	0.0433644
G000970885	0.0194461
G000972925	0.0283341
G001005175	0.0358634
G001021385	0.0483604
G001021505	0.0381279
G001044235	0.0338537
G001044245	0.0210595
G001049355	0.0294238
G001291445	0.0177336
G001426545	0.0155682
G001428895	0.024994
G001499855	0.0276406
G001499915	0.0248383
G001570425	0.0244845
G001583415	0.0504692
G001655245	0.0440721
G001673105	0.0317874
