#FeatureID	ESTIMATED
G000009765	0.0201397
G000091305	0.0173946
G000156435	0.0292423
G000158935	0.0388428
G000158955	0.0895902
G000203835	0.0200259
G000317595	0.0292992
G000331005	0.0211637
G000349325	0.0531226
G000376565	0.0298255
G000444875	0.0190303
G000497445	0.0194996
G000716215	0.0487704
G000716805	0.0216189
G000718095	0.0129855
G000718315	0.0135829
G000721105	0.0463099
G000721235	0.0289437
G000725495	0.0126015
G000968255	0.0202535
G001005085	0.0211637
G001013905	0.0258431
G001279985	0.0273791
G001298575	0.0167262
G001418335	0.0216189
G001418415	0.0159439
G001418475	0.0210784
G001418585	0.0265827
G001418655	0.0254448
G001419695	0.0125446
G001509795	0.0662789
G001511815	0.0258431
G001514045	0.0383877
G001654495	0.0143225
G001660045	0.0187316
G001905365	0.0298682
