#FeatureID	ESTIMATED
G000009765	0.0131515
G000010605	0.0188723
G000091305	0.0673643
G000156435	0.017471
G000158935	0.0322937
G000158955	0.106729
G000253235	0.0186152
G000317595	0.0303268
G000349325	0.0219962
G000376565	0.0208778
G000444875	0.0197079
G000497425	0.0170596
G000497445	0.0174196
G000716215	0.0252359
G000716675	0.0193094
G000716805	0.0198622
G000717025	0.0150027
G000718315	0.0149127
G000718595	0.0160954
G000719335	0.0135243
G000719955	0.0113131
G000720475	0.0123801
G000721105	0.0196951
G000721235	0.0131515
G000721275	0.0169311
G000725495	0.0163783
G000830005	0.0187437
G001005085	0.0193222
G001013905	0.016584
G001278075	0.0204536
G001279985	0.0155812
G001298575	0.0166097
G001418335	0.0118659
G001418415	0.0125087
G001418465	0.021662
G001418585	0.0189366
G001418655	0.0206078
G001419745	0.0224719
G001509795	0.0193865
G001511815	0.0205178
G001513975	0.0253002
G001514045	0.0186152
G001646665	0.0195408
G001654495	0.0153112
G001660045	0.0166611
G001750785	0.0139742
G001905365	0.0196693
