#FeatureID	ESTIMATED
G000015005	0.0256093
G000184435	0.0458287
G000230895	0.0236949
G000230935	0.0835137
G000234585	0.011737
G000317305	0.0138723
G000328565	0.0323246
G000455165	0.0339445
G000455325	0.0230175
G000559085	0.125042
G000612825	0.0294824
G000613185	0.0325896
G000805385	0.0248141
G001005175	0.0264634
G001044235	0.0733967
G001044245	0.0362124
G001049355	0.0437818
G001291445	0.0198513
G001307545	0.01723
G001426545	0.0490096
G001428895	0.0280539
G001494595	0.0338267
G001499855	0.0234151
G001499915	0.0212945
G001570425	0.0268905
G001583415	0.0339003
G001655245	0.0612032
