#FeatureID	ESTIMATED
G000009765	0.020782
G000010605	0.0164174
G000091305	0.0170018
G000158935	0.0196132
G000158955	0.0140616
G000203835	0.018901
G000213055	0.0116693
G000317595	0.0225534
G000331005	0.0278858
G000349325	0.016253
G000376565	0.0205994
G000429085	0.0120163
G000444875	0.0127102
G000497425	0.0159061
G000716215	0.0163078
G000716675	0.0155956
G000716805	0.0320495
G000718095	0.0109571
G000718315	0.0140068
G000718595	0.0176044
G000719335	0.0137329
G000719955	0.0112676
G000720475	0.0136416
G000721235	0.015066
G000721275	0.022736
G000725495	0.0190106
G000802245	0.0168922
G000830005	0.0307164
G000968255	0.0237952
G001005085	0.0199602
G001013905	0.0158878
G001278075	0.016947
G001279695	0.0202524
G001298575	0.0153399
G001418335	0.0707646
G001418415	0.0197958
G001418465	0.0198871
G001418475	0.0178053
G001418585	0.0230464
G001419695	0.0126555
G001419745	0.0221699
G001509795	0.0171844
G001511815	0.0236491
G001513975	0.016947
G001514045	0.0351175
G001611795	0.0266258
G001654495	0.0147921
G001660045	0.0159974
G001746425	0.0175314
G001750785	0.0232656
G001905365	0.0146277
