#FeatureID	ESTIMATED
G000009765	0.0156651
G000091305	0.0163701
G000156435	0.0234507
G000158935	0.0423429
G000158955	0.092299
G000203835	0.02096
G000317595	0.0178269
G000331005	0.0142709
G000349325	0.0190331
G000376565	0.0167304
G000444875	0.0168244
G000497445	0.0134094
G000716215	0.0247823
G000716805	0.0156651
G000718595	0.013989
G000719335	0.0250956
G000720455	0.101823
G000721105	0.024187
G000721235	0.0383169
G000725495	0.0166364
G000968255	0.0146782
G001005085	0.0174353
G001013905	0.0192995
G001279985	0.0175136
G001298575	0.017498
G001418335	0.0256125
G001418415	0.0173413
G001418475	0.0170437
G001418585	0.0198477
G001418655	0.0162134
G001419695	0.0155085
G001509795	0.024328
G001511815	0.0192995
G001514045	0.0225578
G001654495	0.0158845
G001660045	0.0169027
G001746425	0.114982
G001905365	0.0183752
