#FeatureID	ESTIMATED
G000009765	0.0198615
G000091305	0.017562
G000156435	0.0293898
G000158935	0.0391049
G000158955	0.0930988
G000203835	0.0201201
G000317595	0.0286856
G000331005	0.0209681
G000349325	0.0518669
G000376565	0.0295335
G000444875	0.0189417
G000497445	0.0192004
G000716215	0.0483315
G000716805	0.0219453
G000718095	0.0134086
G000718315	0.0135524
G000721105	0.045759
G000721235	0.0292461
G000725495	0.0126326
G000968255	0.0199477
G001005085	0.0211405
G001013905	0.0259406
G001279985	0.0272484
G001298575	0.0167285
G001418335	0.0220316
G001418415	0.0161392
G001418475	0.020925
G001418585	0.0262855
G001418655	0.0257107
G001419695	0.0127332
G001509795	0.0647725
G001511815	0.025337
G001514045	0.0380414
G001654495	0.0142709
G001660045	0.0189129
G001905365	0.0306257
