REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000011365	0.136672	0.4818	0.1892987809711391
G000012725	0.186909	0.10932	0.2644505771354631
G000013365	0.160918	0.32222	0.18452119458595911
G000013745	0.180428	0.24392	0.2221808390597444
G000013885	0.184709	0.15361	0.2535605771354631
G000014825	0.176707	0.23487	0.22021083905974442
G000195775	0.170498	0.28234	0.20320819164548218
G000218565	0.187974	0.12784	0.2789926153314973
G000239815	0.226789	0.00112	0.23752787239698386
G000284375	0.135367	0.47336	0.1807987809711391
G000308295	0.203258	0.08738	0.26209261533149725
G000314675	0.189276	0.17867	0.2592326153314972
G000314735	0.188299	0.12393	0.28091261533149725
G000333455	0.19688	0.01065	0.21315819164548222
G000336555	0.190877	0.18018	0.26126261533149725
G000344805	0.178037	0.30185	0.24119787239698384
G000379145	0.213838	0.00577	0.21806270744810924
G000472385		0.23458787239698387
G000472425	0.181822	0.26238	0.23399787239698383
G000472865	0.195672	0.0538	0.2198427074481092
G000473125	0.20988	0.0274	0.1855087809711391
G000504425	0.178671	0.20101	0.23910083905974444
G000516555	0.187089	0.07409	0.27798261533149726
G000701345	0.187573	0.22706	0.22877412361168253
G000935205	0.181234	0.27804	0.22363645542774957
G000938285	0.141956	0.45123	0.18585526109517492
G000938305	0.173429	0.34427	0.2259527074481092
G001425835	0.19058	0.15735	0.25933261533149726
G001440405	0.180809	0.29496	0.21630270744810923
G001440475	0.201598	0.02328	0.2230027074481092
G001641695	0.147778	0.43286	0.1850364192760338
G001693385	0.180959	0.29618	0.22617270744810922
G900104755	0.178201	0.31226	0.22042270744810924
G900108575	0.186957	0.22565	0.25145021176565846
