#FeatureID	ESTIMATED
G000286115	0.0244853
G000286215	0.0234233
G000309425	0.0261985
G000725035	0.027561
G000762045	0.0119922
G001867465	0.0243651
G001867525	0.0249462
G001867535	0.0249962
G001867555	0.0239543
G001867615	0.0259179
G001867875	0.0257076
G001867915	0.0258278
G001868045	0.0240345
G001868055	0.0260382
G001868105	0.024345
G001868115	0.0242449
G001868145	0.0257577
G001868185	0.0258979
G001868195	0.0241447
G001868225	0.0261584
G001868275	0.0241747
G001868315	0.0260582
G001868345	0.0241847
G001868405	0.025938
G001868425	0.0258178
G001868525	0.0239443
G001868545	0.0288834
G001868555	0.0241948
G001868715	0.0258077
G001869295	0.0256975
G001869305	0.0268897
G001869395	0.0257476
G001869405	0.0257276
G001869735	0.025948
G001869815	0.0269499
G001869885	0.0257977
G001869945	0.0241146
G001870005	0.0241046
G001870015	0.0259079
G001939485	0.0241146
