#FeatureID	ESTIMATED
G000009765	0.0138663
G000010605	0.0318851
G000091305	0.0149822
G000158935	0.0192262
G000158955	0.0128419
G000163875	0.0122565
G000203835	0.0204701
G000204605	0.0155858
G000213055	0.0152931
G000317595	0.0239824
G000331005	0.0124028
G000349325	0.0235434
G000376565	0.0258666
G000444875	0.0147809
G000497425	0.0152383
G000716215	0.0178725
G000716675	0.0219702
G000716805	0.0274216
G000717025	0.0112869
G000718095	0.0151102
G000718315	0.0163176
G000719335	0.0111406
G000720475	0.0160066
G000721235	0.0173603
G000721275	0.0113052
G000725495	0.0200128
G000802245	0.0196286
G000830005	0.0141224
G000968255	0.0178359
G001005085	0.0250252
G001013905	0.0205982
G001278075	0.0197567
G001279695	0.0225922
G001298575	0.0132077
G001418335	0.0198299
G001418415	0.0278057
G001418465	0.0254093
G001418475	0.0139029
G001418585	0.021769
G001418655	0.0221714
G001419695	0.0217872
G001419745	0.0222263
G001509795	0.0185859
G001511815	0.0210921
G001513975	0.0213848
G001514045	0.0237995
G001611795	0.0237446
G001646665	0.0149822
G001654495	0.0169212
G001660045	0.0255922
G001746425	0.0164456
G001750785	0.0141224
G001905365	0.0176347
