#FeatureID	ESTIMATED
G000286115	0.0217348
G000286215	0.028983
G000309425	0.0233835
G000725025	0.0233433
G000725035	0.0232327
G000762045	0.0169495
G001867465	0.021594
G001867525	0.021976
G001867535	0.0219258
G001867555	0.0216141
G001867615	0.0222274
G001867875	0.0222977
G001867915	0.0224385
G001867975	0.0222575
G001868045	0.0216443
G001868055	0.022348
G001868105	0.0216041
G001868115	0.0215337
G001868145	0.0223983
G001868185	0.0224988
G001868195	0.0217046
G001868205	0.0219157
G001868225	0.0223983
G001868275	0.0215639
G001868315	0.0223983
G001868345	0.0216744
G001868405	0.0226898
G001868425	0.0224887
G001868525	0.0215739
G001868545	0.0222173
G001868555	0.0217247
G001868715	0.0223379
G001869295	0.0224184
G001869305	0.0231925
G001869395	0.0223681
G001869405	0.0224184
G001869445	0.0223279
G001869655	0.0218453
G001869735	0.0222274
G001869815	0.0234036
G001869885	0.0222575
G001869945	0.0215035
G001870005	0.021594
G001870015	0.0222575
G001939485	0.0215136
