#FeatureID	ESTIMATED
G000010605	0.0142353
G000156435	0.0207046
G000158935	0.0965293
G000158955	0.0173826
G000203835	0.101104
G000349325	0.0160566
G000376565	0.0142353
G000444875	0.0142208
G000716215	0.0154301
G000717025	0.0129823
G000720475	0.152188
G000721105	0.0142499
G000721235	0.0935569
G000721275	0.0126617
G000725495	0.0148619
G000830005	0.012924
G000968255	0.0130406
G001005085	0.0140314
G001013905	0.0233127
G001279695	0.0128366
G001279985	0.0166686
G001298575	0.013434
G001418335	0.0155175
G001418415	0.0154301
G001418465	0.0455473
G001418585	0.0142208
G001418655	0.0156632
G001419695	0.0143519
G001419745	0.0490733
G001509795	0.017572
G001511815	0.0161878
G001513975	0.0149202
G001514045	0.0154301
G001611795	0.0184316
G001646665	0.0140022
G001654495	0.0170037
