#FeatureID	ESTIMATED
G000011365	0.0527927
G000012725	0.0163528
G000013365	0.0251133
G000013745	0.02191
G000013885	0.0209543
G000014825	0.0224763
G000195775	0.0218215
G000284375	0.0494124
G000308295	0.0121938
G000314675	0.0232019
G000314735	0.186465
G000336555	0.0232373
G000472425	0.0415192
G000504425	0.0147246
G000701345	0.0281396
G000935205	0.0233966
G000938285	0.0461737
G001295845	0.0311836
G001425835	0.0323694
G001440405	0.0446163
G001641695	0.0460852
G001693385	0.0441739
G001908185	0.0411121
G900011245	0.0471117
G900104755	0.062208
G900108575	0.0212551
