REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000015005	0.193003	0.36319	0.24193475531096517
G000184435	0.180043	0.42396	0.21305582260538436
G000214155	0.192813	0.29005	0.243436408529715
G000230895	0.196582	0.35457	0.250502353322266
G000230935	0.179345	0.44224	0.21197619148075142
G000234585	0.197427	0.21572	0.24116235332226602
G000240505	0.199386	0.04488	0.236416408529715
G000317305	0.196434	0.29771	0.24772475531096516
G000328565	0.196355	0.34367	0.245902353322266
G000373905	0.196927	0.13847	0.25348475531096515
G000379865		0.222622353322266
G000455165	0.188508	0.39794	0.22446582260538434
G000455325	0.193138	0.36116	0.22793475531096516
G000559085	0.168459	0.46581	0.207794056037721
G000612825	0.194068	0.36326	0.23244475531096515
G000613185	0.192226	0.3616	0.22851475531096513
G000620625	0.19521	0.36074	0.24142475531096513
G000805385	0.19553	0.34158	0.23600475531096515
G000972925	0.187214	0.29241	0.25045560030191544
G001005175	0.19236	0.35845	0.22039235332226603
G001021505	0.185678	0.30282	0.23358878673697658
G001044235	0.178178	0.46557	0.20469578535165328
G001044245	0.186367	0.37997	0.22133578535165327
G001049355	0.185871	0.42531	0.22347582260538434
G001291445	0.19555	0.31242	0.24039475531096513
G001307545	0.194692	0.33132	0.23303475531096512
G001426545	0.198501	0.32097	0.2493647553109652
G001428895	0.195173	0.35884	0.24048475531096514
G001494595	0.186973	0.39796	0.21790954738075685
G001499855	0.193091	0.33633	0.22022235332226603
G001499915	0.193883	0.34075	0.225672353322266
G001570425	0.195419	0.34917	0.23681475531096519
G001583415	0.186154	0.38871	0.21673235332226604
G001655245	0.177116	0.4538	0.2034625289083411
G001673105	0.187402	0.29261	0.2365987867369766
