REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000015305	0.178656	0.41356	0.20501529583787198
G000015405	0.18675	0.38268	0.21896643707265623
G000184435	0.183195	0.37567	0.21142660568656174
G000230895	0.194582	0.33369	0.2385392812361917
G000230935	0.196215	0.29035	0.2370236675323502
G000234585	0.195043	0.21792	0.22949302830894222
G000266905	0.186052	0.37909	0.21101138748085382
G000317305	0.195222	0.29537	0.23705807544229407
G000328565	0.194211	0.3296	0.23393928123619173
G000373905	0.193089	0.09447	0.22142696530304318
G000379865		0.21207265471670747
G000455165	0.189921	0.35429	0.22283660568656175
G000455325	0.184304	0.40894	0.1989431516568252
G000559085	0.196767	0.28553	0.2393636675323502
G000613185	0.190773	0.36335	0.21784807544229406
G000620625	0.192978	0.36159	0.23075807544229407
G000805385	0.187338	0.38852	0.20701315165682518
G001005175	0.186791	0.36301	0.20929246178679387
G001021385	0.197371	0.28628	0.2365536675323502
G001044245	0.18891	0.34348	0.22244093550571345
G001049355	0.188891	0.38161	0.22184660568656173
G001291445	0.194623	0.30631	0.22972807544229407
G001307545	0.186471	0.38575	0.20404315165682518
G001426545	0.197045	0.31921	0.2386980754422941
G001428895	0.193494	0.35784	0.22981807544229407
G001494595	0.193901	0.2993	0.22908366753235018
G001499915	0.180801	0.36996	0.20331681998330645
G001570425	0.186031	0.41753	0.2047569653030432
G001583415	0.180006	0.40552	0.2040751360360214
