#FeatureID	ESTIMATED
G000015305	0.0786554
G000015405	0.0405929
G000184435	0.0462679
G000230895	0.024212
G000230935	0.0141499
G000234585	0.0144793
G000266905	0.0384068
G000317305	0.018028
G000328565	0.0240623
G000455165	0.0329715
G000455325	0.0588006
G000559085	0.0137905
G000613185	0.0349629
G000620625	0.0315191
G000805385	0.0479
G001005175	0.04227
G001021385	0.0132665
G001044245	0.0303661
G001049355	0.0391405
G001291445	0.024811
G001307545	0.0488732
G001426545	0.0214719
G001428895	0.0325672
G001494595	0.0178932
G001499915	0.0735494
G001570425	0.0754361
G001583415	0.0615557
