#FeatureID	ESTIMATED
G000015005	0.0428808
G000015405	0.0313604
G000214155	0.0258237
G000230895	0.0170283
G000230935	0.0240646
G000266905	0.0353111
G000317305	0.0440632
G000455165	0.0272511
G000455325	0.045505
G000613185	0.0454185
G000620625	0.0295004
G000805385	0.0363781
G000970885	0.0240502
G000972925	0.0298897
G001005175	0.0222479
G001021385	0.0292697
G001044235	0.0753082
G001049355	0.0368394
G001291445	0.0233581
G001307545	0.0383534
G001426545	0.0514743
G001499855	0.0210944
G001570425	0.069065
G001583415	0.0335664
G001655245	0.0532045
G001673105	0.0876937
