#FeatureID	ESTIMATED
G000009245	0.0257923
G000011405	0.0259154
G000017785	0.0244073
G000154145	0.0194622
G000168775	0.0259359
G000170295	0.0242944
G000313385	0.0244175
G000478845	0.0257307
G000505725	0.124416
G000524575	0.0196264
G000742095	0.0159637
G000833335	0.025782
G001042545	0.124427
G001412545	0.0196058
G001574475	0.0245304
G001574495	0.0243457
G001574555	0.0264386
G001574565	0.0244688
G001574585	0.0245817
G001574605	0.024438
G001574635	0.0257102
G001574655	0.0258744
G001574705	0.0246124
G001574735	0.0258333
G001574755	0.024438
G001574785	0.0258025
G001574795	0.0244688
G001574835	0.0243149
G001611815	0.0263155
G001696925	0.0264797
G001696935	0.0261924
G001696945	0.0194417
G001696955	0.0259359
