#FeatureID	ESTIMATED
G000009765	0.0119989
G000010605	0.0146564
G000091305	0.0358638
G000156435	0.0247286
G000158935	0.0461751
G000158955	0.0197058
G000203835	0.0472381
G000331005	0.0117198
G000349325	0.0154138
G000376565	0.0128892
G000444875	0.0239446
G000497425	0.0116401
G000497445	0.0232271
G000716215	0.0140452
G000716805	0.0139921
G000717025	0.013713
G000718315	0.015746
G000720475	0.0858126
G000721105	0.0155467
G000721235	0.0533372
G000725495	0.0134738
G000830005	0.012145
G001005085	0.0154537
G001013905	0.0231075
G001279985	0.01362
G001298575	0.0125835
G001418335	0.0143242
G001418415	0.145488
G001418465	0.0276785
G001418475	0.0375115
G001418655	0.0202373
G001419745	0.0280373
G001509795	0.0148425
G001511815	0.0281701
G001513975	0.0161713
G001514045	0.0170748
G001611795	0.0193736
G001646665	0.0122779
G001654495	0.017035
