#FeatureID	ESTIMATED
G000091305	0.0143461
G000156435	0.0594357
G000158935	0.0182347
G000158955	0.0256342
G000203835	0.0189268
G000204605	0.0134023
G000317595	0.0122194
G000349325	0.0289188
G000376565	0.0200972
G000444875	0.0272325
G000497445	0.0281637
G000716215	0.0234068
G000718315	0.017618
G000721105	0.02201
G000721235	0.01865
G000725795	0.0131003
G000802245	0.0124081
G001005085	0.0208774
G001013905	0.0288055
G001279985	0.0173034
G001418415	0.377039
G001418475	0.0153277
G001418585	0.0193421
G001513975	0.0634627
G001514045	0.0214437
G001611795	0.0259992
G001654495	0.0169385
G001660045	0.0196567
