#FeatureID	ESTIMATED
G000016325	0.0254125
G000025565	0.0373935
G000164865	0.0432091
G000195995	0.0624433
G000215745	0.129096
G000247895	0.0661089
G000248015	0.0138979
G000262305	0.0111649
G000300455	0.0220579
G000302695	0.0104396
G000463155	0.0183146
G000621185	0.016851
G000694955	0.0379893
G000735455	0.0317203
G000735515	0.026915
G000757785	0.0287413
G000757825	0.0154522
G000759795	0.024467
G000982825	0.0170453
G001022135	0.0236251
G001022195	0.106663
G001187865	0.0162423
G001297765	0.0302956
G001558935	0.0777401
G001571285	0.106715
