#FeatureID	ESTIMATED
G000014385	0.0250944
G000309425	0.0279883
G000725025	0.0267767
G000725035	0.027007
G000762045	0.0149505
G001867465	0.0258154
G001867525	0.0250643
G001867615	0.024794
G001867795	0.024834
G001867915	0.0249141
G001867975	0.0250043
G001868055	0.0248841
G001868105	0.0258354
G001868115	0.0257052
G001868145	0.024804
G001868185	0.0249342
G001868195	0.0245236
G001868205	0.0252045
G001868225	0.0249141
G001868275	0.0260056
G001868315	0.0249141
G001868345	0.0250744
G001868405	0.0249041
G001868525	0.0249642
G001868545	0.024804
G001868555	0.0247539
G001868805	0.0248541
G001869295	0.0248641
G001869305	0.0248641
G001869395	0.0249241
G001869405	0.0248741
G001869445	0.0250043
G001869655	0.0257953
G001869735	0.0248741
G001869815	0.024844
G001869945	0.0258654
G001869985	0.0248841
G001870005	0.0248541
G001870015	0.0250443
G001939485	0.0259856
