REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000009245	0.0275457	0.86538	0.055786984974584036
G000011405	0.0276338	0.86709	0.05763799691458453
G000014605	0.0276419	0.86712	0.05763799691458453
G000017785	0.0276391	0.86513	0.05581063839705583
G000019285	0.149531	0.62164	0.1756712193304588
G000153845	0.0278539	0.85823	0.05860575654187582
G000168775	0.0275185	0.86717	0.05603915726389165
G000170295	0.0277072	0.86386	0.05603917919583413
G000262205	0.1483	0.5994	0.1803786214383895
G000313385	0.0276663	0.86509	0.05643063839705584
G000478845	0.0274975	0.86621	0.05670799691458453
G000524575	0.0292749	0.85715	0.0568668856559659
G000681495	0.0278256	0.85211	0.05587063839705584
G000742095	0.0309743	0.8534	0.06081682276946433
G000833335	0.0275245	0.86538	0.055786984974584036
G001042525	0.147631	0.59574	0.1798659768612074
G001042545	0.147634	0.59561	0.1798659768612074
G001412545	0.0294163	0.85878	0.058126885655965896
G001574475	0.0274143	0.86659	0.055452026128760226
G001574485	0.0272389	0.86596	0.055452026128760226
G001574495	0.0275716	0.86733	0.055452026128760226
G001574555	0.0273923	0.86658	0.05526915726389166
G001574565	0.0275007	0.86712	0.055452026128760226
G001574585	0.0275455	0.86728	0.055452026128760226
G001574605	0.0273715	0.86674	0.055452026128760226
G001574635	0.0275169	0.86641	0.05720799691458453
G001574655	0.0274147	0.86661	0.05567497750539907
G001574675	0.027409	0.86659	0.05568497750539906
G001574695	0.0274161	0.86667	0.05547915726389165
G001574705	0.0273998	0.86671	0.055452026128760226
G001574735	0.0273181	0.8661	0.05567497750539907
G001574775	0.0274157	0.86672	0.055339157263891645
G001574785	0.027445	0.86656	0.05549210858967603
G001574795	0.0273123	0.86641	0.055452026128760226
G001574835	0.0274951	0.86716	0.055452026128760226
G001574865	0.027822	0.40182	0.05531915726389165
G001574885	0.0277709	0.81497	0.05550915726389165
G001574905	0.0238629	0.15516	0.05587915726389165
G001574935	0.038793	0.12749	0.05587915726389165
G001574945	0.0322461	0.20944	0.055869157263891654
G001608445	0.104818	0.82607	0.11824747919860283
G001611815	0.0277868	0.86569	0.05640350184250688
G001696935	0.0274984	0.86638	0.05540915726389165
G001696945	0.0293786	0.84878	0.05660901825889746
G001696955	0.0276082	0.85693	0.05554698497458403
G001753795	0.143018	0.6657	0.15095427702630934
