REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000009765	0.175888	0.4355	0.1794362324164798
G000010605	0.187324	0.4109	0.19379747539803088
G000091305	0.180092	0.43562	0.18964078653450822
G000092385	0.195298	0.38679	0.22087950284892066
G000147815	0.194171	0.38823	0.2196395028489207
G000156435	0.175508	0.42038	0.18477551069733245
G000158915	0.193479	0.37715	0.22676950284892067
G000158935	0.16967	0.47236	0.18903551069733246
G000158955	0.170711	0.43301	0.18690370007792406
G000163875	0.127103	0.43415	0.18013800007268616
G000203835	0.175678	0.45684	0.18909551069733252
G000225525	0.192267	0.05912	0.18067714778310554
G000242715	0.0427346	0.00084	0.20273128495452047
G000253235	0.187558	0.39736	0.18263069588228248
G000317595	0.178651	0.41565	0.18745078653450822
G000331005	0.181219	0.40803	0.1927362400129002
G000342125	0.19474	0.33483	0.20276552868469458
G000349325	0.175068	0.43583	0.18023619919467626
G000373565	0.216094	0.00901	0.19655934506031345
G000375725	0.221031	0.03465	0.1931874753980309
G000376565	0.179996	0.44711	0.18648624001290018
G000384175	0.197206	0.07448	0.1826706958822825
G000429085	0.185197	0.35013	0.1915074753980309
G000444875	0.178174	0.42783	0.17151518929748552
G000497445	0.178279	0.41557	0.1854651892974855
G000695235	0.195059	0.37692	0.20414797480247288
G000716215	0.17425	0.43629	0.18607297305629916
G000716675	0.186161	0.42491	0.1856193450603134
G000716805	0.1805	0.40096	0.1952662324164798
G000717025	0.190343	0.36423	0.19793747539803086
G000717345	0.191405	0.36944	0.19768797480247283
G000717745	0.190665	0.35424	0.20539797480247288
G000718015	0.19435	0.33388	0.20110797480247286
G000718095	0.18746	0.38154	0.19209878696150354
G000718315	0.181775	0.41603	0.1831751892974855
G000718595	0.186866	0.38378	0.18400069588228252
G000719265	0.192313	0.34598	0.19733552868469453
G000719335	0.191985	0.37994	0.19574004588619082
G000719955	0.190692	0.3689	0.19403127625126326
G000720455	0.192145	0.37276	0.20273547197712646
G000720475	0.187402	0.39024	0.1937193450603134
G000721105	0.174282	0.4377	0.1792029730562992
G000721235	0.171288	0.46656	0.18533551069733248
G000721265	0.196529	0.32405	0.21854651459533248
G000721275	0.189632	0.40499	0.18734069588228244
G000725495	0.180293	0.43974	0.1823962324164798
G000725795	0.180099	0.37822	0.18485518929748548
G000802245	0.184048	0.34273	0.20251518929748547
G000818195	0.203887	0.07702	0.19609878696150354
G000819545	0.175396	0.23053	0.19279385297486396
G000827005	0.190694	0.37956	0.19517472916985076
G000830005	0.187342	0.40172	0.18005069588228248
G000935125	0.19336	0.3411	0.19711797480247287
G000938975	0.19282	0.40418	0.2161895028489207
G000968255	0.1772	0.44656	0.18161623241647978
G001005085	0.179919	0.45732	0.18342518929748552
G001013905	0.177403	0.42625	0.17899551069733244
G001187435	0.193942	0.32885	0.20027552868469456
G001278075	0.18733	0.38389	0.19463374072085313
G001279985	0.179972	0.43502	0.18412681213904786
G001298575	0.182255	0.43145	0.1907762400129002
G001418335	0.179748	0.41988	0.19172623241647982
G001418415	0.179511	0.39897	0.19136551069733254
G001418465	0.18477	0.41755	0.18815934506031343
G001418475	0.178559	0.42475	0.19004078653450823
G001418495	0.18736	0.29224	0.20627950284892071
G001418585	0.177717	0.43948	0.18424297305629916
G001418655	0.178801	0.44058	0.17644623241647978
G001419695	0.180064	0.36303	0.1970855106973325
G001419745	0.183418	0.42519	0.18641934506031343
G001509795	0.173046	0.43451	0.17539714778310556
G001511815	0.178111	0.46568	0.17661518929748546
G001514045	0.175041	0.44338	0.1848529730562991
G001646665	0.186813	0.3962	0.17913069588228248
G001660045	0.177702	0.44226	0.18662551069733246
G001729485	0.192165	0.37121	0.19592797480247287
G001746425	0.190622	0.36487	0.1987354719771265
G001750785	0.189093	0.36405	0.19321069588228248
G001905365	0.187312	0.39892	0.18789747539803087
