#FeatureID	ESTIMATED
G000009765	0.0212757
G000091305	0.0167422
G000092385	0.0213354
G000158915	0.0185715
G000158935	0.0210769
G000158955	0.0145351
G000203835	0.0216933
G000317595	0.0211167
G000331005	0.0206395
G000349325	0.0161258
G000376565	0.020202
G000444875	0.0145749
G000497425	0.0132625
G000716215	0.0160264
G000716675	0.0157281
G000716805	0.0291299
G000717345	0.0214547
G000718315	0.0149129
G000721235	0.0213155
G000725495	0.0196652
G000802245	0.0173189
G000935125	0.0191084
G000938975	0.119085
G000968255	0.0231448
G001005085	0.020719
G001013905	0.0185318
G001279695	0.0151117
G001298575	0.0182335
G001418335	0.0584188
G001418415	0.0234232
G001418465	0.0180148
G001418475	0.0205003
G001418585	0.0249742
G001419745	0.017975
G001509795	0.0187107
G001511815	0.0233238
G001513975	0.016782
G001514045	0.0336634
G001611795	0.0279368
G001654495	0.0167422
G001660045	0.01883
G001729485	0.0226676
G001746425	0.0137398
G001750785	0.0136602
