#FeatureID	ESTIMATED
G000010605	0.019096
G000091305	0.100795
G000092385	0.0179935
G000158955	0.0169698
G000203835	0.0183479
G000204605	0.015769
G000317595	0.046421
G000331005	0.0187219
G000349325	0.0250807
G000376565	0.0175014
G000695235	0.0163202
G000716215	0.0197063
G000716675	0.0196078
G000716805	0.0163399
G000721105	0.020789
G000721235	0.0169698
G000725495	0.0169502
G000830005	0.0196866
G000938975	0.0179739
G000968255	0.0170289
G001005085	0.0159265
G001279985	0.0208678
G001298575	0.0187023
G001418465	0.01947
G001418585	0.0199622
G001418655	0.016832
G001419745	0.0178557
G001509795	0.0283093
G001511815	0.0215962
G001513975	0.0306323
G001654495	0.0171864
G001660045	0.0168517
G001729485	0.277738
