#FeatureID	ESTIMATED
G000016325	0.0319172
G000025565	0.044918
G000164865	0.0610004
G000195995	0.0269783
G000240185	0.129953
G000247895	0.0739187
G000262305	0.0159449
G000300455	0.04163
G000302695	0.0171555
G000463155	0.0338708
G000621185	0.0395526
G000648515	0.0323987
G000694955	0.0426343
G000735365	0.0209938
G000735455	0.0664209
G000735515	0.0330316
G000757785	0.0392499
G000757825	0.0230712
G000759795	0.0295372
G001022195	0.0821181
G001187865	0.020306
G001558935	0.042194
G001571285	0.0357418
G001654915	0.0154634
