#FeatureID	ESTIMATED
G000009765	0.0207336
G000091305	0.0167517
G000092385	0.0202628
G000158915	0.0173794
G000158935	0.0223617
G000158955	0.0148293
G000203835	0.0227736
G000317595	0.020969
G000331005	0.0203217
G000349325	0.0165555
G000376565	0.0204982
G000444875	0.015202
G000497425	0.0131816
G000716215	0.0152413
G000716675	0.0156532
G000716805	0.027246
G000717345	0.019949
G000718315	0.0153786
G000721235	0.0226952
G000725495	0.0200667
G000802245	0.017399
G000935125	0.0176932
G000938975	0.108239
G000968255	0.0226167
G001005085	0.0212829
G001013905	0.0187917
G001279695	0.0144763
G001298575	0.0185955
G001418335	0.0544331
G001418415	0.0244017
G001418465	0.0178109
G001418475	0.0208121
G001418585	0.025461
G001419695	0.0133974
G001419745	0.0179286
G001509795	0.0191448
G001511815	0.0239898
G001513975	0.0170655
G001514045	0.0335818
G001611795	0.0286583
G001654495	0.0177128
G001660045	0.0196744
G001729485	0.0211259
G001746425	0.0137505
G001750785	0.0139074
