#FeatureID	ESTIMATED
G000009765	0.207312
G000091305	0.0822154
G000156435	0.0240093
G000158955	0.0596844
G000203835	0.0357367
G000204605	0.0129101
G000317595	0.0451975
G000331005	0.0208803
G000349325	0.0260542
G000497445	0.0297005
G000716215	0.0302918
G000716675	0.0132796
G000716805	0.0181086
G000718315	0.022568
G000721105	0.0269781
G000721235	0.0200303
G000725495	0.019168
G000725795	0.0171108
G000802245	0.0142282
G001005085	0.0305136
G001279985	0.0184535
G001298575	0.0167412
G001418415	0.0141789
G001418655	0.0334701
G001419695	0.0137847
G001511815	0.038336
G001513975	0.0393954
G001514045	0.02736
G001654495	0.0213115
G001660045	0.0209912
