#FeatureID	ESTIMATED
G000009245	0.0295145
G000011405	0.0273673
G000014605	0.0273673
G000017785	0.0272356
G000154145	0.0222625
G000168775	0.0295247
G000170295	0.0272052
G000313385	0.0272559
G000478845	0.027742
G000524575	0.0222726
G000681495	0.0270837
G000742095	0.0184137
G000833335	0.0295247
G001412545	0.0222017
G001574475	0.0274179
G001574485	0.0272964
G001574495	0.0273268
G001574555	0.0300412
G001574565	0.0274179
G001574585	0.0273572
G001574605	0.0274787
G001574635	0.0276813
G001574655	0.0296057
G001574705	0.0274584
G001574735	0.0296563
G001574755	0.0273572
G001574775	0.0296867
G001574785	0.0293829
G001574795	0.0273369
G001574835	0.0272964
G001574865	0.0131266
G001574885	0.0295348
G001611815	0.0302134
G001696925	0.0305983
G001696935	0.0298488
G001696945	0.0222828
G001696955	0.029626
